Campaign_ID,Target_Audience,Duration,Channel_Used,Conversion_Rate,ROI,Clicks,Impressions,Date
8572,Men 25-34,45 days,Google Ads,0.12,4.14,192,1563,2021-06-26
8573,Men 18-24,30 days,Google Ads,0.07,4.55,271,3908,2021-06-27
8576,Men 18-24,30 days,Google Ads,0.07,6.86,118,8513,2021-06-30
8912,Men 25-34,45 days,Instagram,0.06,5.15,729,1630,2021-06-01
8913,Men 25-34,45 days,Google Ads,0.1,7.79,608,4570,2021-06-02
8914,Women 25-34,15 days,YouTube,0.02,2.41,183,1312,2021-06-03
8917,Men 18-24,30 days,Instagram,0.09,2.73,1000,5680,2021-06-06
8920,Men 18-24,45 days,Instagram,0.15,6.28,1000,5953,2021-06-09
8921,All Ages,60 days,YouTube,0.07,3.13,371,2221,2021-06-10
8922,Women 35-44,15 days,Instagram,0.15,3.19,779,4871,2021-06-11
8923,Men 18-24,30 days,YouTube,0.01,2.12,172,2398,2021-06-12
8924,Men 25-34,30 days,Instagram,0.03,8.0,1000,1508,2021-06-13
8927,All Ages,30 days,Google Ads,0.12,7.6,120,5092,2021-06-16
8930,Men 25-34,15 days,Google Ads,0.1,4.61,644,2902,2021-06-19
8931,Men 18-24,15 days,YouTube,0.03,5.0,426,10000,2021-06-20
8932,Men 25-34,15 days,Instagram,0.15,3.25,185,4444,2021-06-21
8935,Men 25-34,45 days,YouTube,0.05,2.0,584,1476,2021-06-24
8936,Men 18-24,15 days,Google Ads,0.15,3.72,647,1698,2021-06-25
8940,Women 35-44,15 days,Google Ads,0.12,3.01,432,4656,2021-06-29
9277,Men 25-34,60 days,YouTube,0.03,2.69,395,4658,2021-06-01
9280,All Ages,45 days,YouTube,0.02,4.88,320,3192,2021-06-04
9282,Men 25-34,30 days,YouTube,0.04,3.25,339,2307,2021-06-06
9286,Women 25-34,30 days,Instagram,0.15,4.08,919,8069,2021-06-10
9287,Men 18-24,15 days,Instagram,0.15,6.16,1000,3828,2021-06-11
9290,Men 18-24,15 days,YouTube,0.06,2.0,154,10000,2021-06-14
9292,Women 35-44,15 days,Google Ads,0.08,6.14,231,6186,2021-06-16
9297,Women 35-44,15 days,YouTube,0.04,4.16,188,9797,2021-06-21
9298,Men 18-24,15 days,Google Ads,0.09,2.4,890,5503,2021-06-22
9299,Women 35-44,30 days,Google Ads,0.1,4.92,433,3545,2021-06-23
9300,All Ages,30 days,YouTube,0.04,2.41,297,2908,2021-06-24
9301,All Ages,15 days,YouTube,0.01,2.94,222,2244,2021-06-25
9302,Men 18-24,60 days,YouTube,0.07,2.0,413,8829,2021-06-26
9304,Women 25-34,45 days,YouTube,0.03,2.0,578,1741,2021-06-28
9306,Men 18-24,30 days,YouTube,0.08,3.17,618,3469,2021-06-30
9644,Women 25-34,45 days,YouTube,0.04,2.52,308,6892,2021-06-03
9645,All Ages,45 days,YouTube,0.05,3.09,261,10000,2021-06-04
9647,Men 18-24,30 days,YouTube,0.05,2.0,400,9783,2021-06-06
9648,Men 18-24,60 days,Google Ads,0.08,6.3,443,6221,2021-06-07
9649,All Ages,15 days,YouTube,0.04,2.2,328,4784,2021-06-08
9652,Men 25-34,30 days,YouTube,0.03,4.41,625,7673,2021-06-11
9653,Men 18-24,30 days,YouTube,0.08,4.97,236,1113,2021-06-12
9655,All Ages,45 days,Instagram,0.11,3.52,586,5505,2021-06-14
9656,All Ages,15 days,Instagram,0.06,4.6,1000,7696,2021-06-15
9657,Women 35-44,15 days,Instagram,0.06,7.48,862,8394,2021-06-16
9658,Men 18-24,15 days,Google Ads,0.02,5.27,843,1156,2021-06-17
9661,Men 18-24,60 days,Google Ads,0.02,7.61,523,8125,2021-06-20
9664,Men 25-34,30 days,YouTube,0.01,2.43,376,9111,2021-06-23
9667,Women 25-34,45 days,Instagram,0.15,8.0,296,5462,2021-06-26
9671,Men 18-24,30 days,Google Ads,0.11,6.13,293,2361,2021-06-30
10008,Men 25-34,45 days,Instagram,0.15,4.78,316,6055,2021-06-02
10009,Men 18-24,30 days,YouTube,0.05,3.47,320,4775,2021-06-03
10011,Women 25-34,15 days,Instagram,0.06,6.21,1000,7763,2021-06-05
10012,Women 25-34,15 days,YouTube,0.02,4.13,457,4600,2021-06-06
10014,All Ages,60 days,Google Ads,0.03,6.74,971,8919,2021-06-08
10019,Women 25-34,15 days,YouTube,0.02,4.63,524,2262,2021-06-13
10020,Women 35-44,45 days,Google Ads,0.09,6.29,206,2610,2021-06-14
10021,All Ages,30 days,YouTube,0.02,2.66,591,2411,2021-06-15
10022,Women 35-44,60 days,Google Ads,0.12,2.42,250,6813,2021-06-16
10023,Men 18-24,45 days,YouTube,0.08,2.29,100,5534,2021-06-17
10024,Men 25-34,60 days,YouTube,0.01,2.0,618,9501,2021-06-18
10025,All Ages,45 days,Instagram,0.15,8.0,637,2722,2021-06-19
10027,Women 25-34,30 days,Google Ads,0.14,5.59,401,4616,2021-06-21
10029,Women 35-44,45 days,YouTube,0.03,4.46,443,10000,2021-06-23
10032,Women 35-44,15 days,YouTube,0.04,2.0,649,4198,2021-06-26
10034,Men 18-24,30 days,Google Ads,0.14,5.26,604,7882,2021-06-28
10035,Men 25-34,45 days,Instagram,0.13,3.64,1000,8528,2021-06-29
10374,Men 25-34,60 days,Google Ads,0.13,6.18,969,5655,2021-06-03
10375,Men 18-24,15 days,Google Ads,0.05,7.53,954,6827,2021-06-04
10376,Women 35-44,45 days,Instagram,0.03,7.68,1000,7780,2021-06-05
10377,Men 25-34,30 days,Google Ads,0.07,5.58,792,7824,2021-06-06
10379,Men 25-34,15 days,Instagram,0.14,4.02,136,7057,2021-06-08
10383,Women 25-34,60 days,Instagram,0.15,8.0,1000,8309,2021-06-12
10385,Men 18-24,45 days,YouTube,0.04,4.67,543,8177,2021-06-14
10388,Men 18-24,45 days,Instagram,0.08,6.88,1000,6529,2021-06-17
10389,Women 35-44,30 days,Instagram,0.08,5.5,597,1756,2021-06-18
10391,Men 18-24,45 days,YouTube,0.08,2.0,585,5746,2021-06-20
10395,Women 35-44,45 days,Google Ads,0.12,2.71,993,4849,2021-06-24
10396,Men 18-24,60 days,Instagram,0.05,4.63,465,6327,2021-06-25
10399,Women 25-34,15 days,Instagram,0.15,7.49,625,7999,2021-06-28
10400,Women 35-44,15 days,Google Ads,0.15,4.95,136,9694,2021-06-29
10738,Men 25-34,60 days,Instagram,0.15,7.35,1000,7224,2021-06-02
10739,All Ages,45 days,Google Ads,0.06,7.01,947,8411,2021-06-03
10740,Men 25-34,30 days,Google Ads,0.07,6.32,866,5183,2021-06-04
10741,All Ages,60 days,YouTube,0.04,2.92,617,7560,2021-06-05
10744,Men 18-24,60 days,YouTube,0.02,2.8,100,3332,2021-06-08
10745,Women 25-34,15 days,Instagram,0.14,8.0,1000,8084,2021-06-09
10746,Men 18-24,60 days,YouTube,0.02,2.66,411,2585,2021-06-10
10749,Men 25-34,45 days,Google Ads,0.05,3.39,552,4010,2021-06-13
10752,Men 25-34,30 days,YouTube,0.01,4.57,242,6038,2021-06-16
10756,Men 25-34,15 days,YouTube,0.01,3.26,563,5715,2021-06-20
10758,Men 25-34,45 days,Google Ads,0.11,5.15,624,1406,2021-06-22
10759,All Ages,30 days,YouTube,0.03,2.89,590,6479,2021-06-23
10760,All Ages,15 days,YouTube,0.05,3.64,500,1188,2021-06-24
10765,Women 35-44,45 days,Google Ads,0.12,2.93,554,8112,2021-06-29
11102,Women 35-44,30 days,Google Ads,0.02,6.71,971,1045,2021-06-01
11104,Women 25-34,60 days,Google Ads,0.08,5.59,561,7692,2021-06-03
11105,Men 18-24,60 days,YouTube,0.02,2.0,374,1913,2021-06-04
11107,Women 35-44,60 days,YouTube,0.05,2.0,545,2119,2021-06-06
11110,Men 18-24,45 days,Google Ads,0.13,6.0,148,7758,2021-06-09
11115,Women 35-44,60 days,YouTube,0.02,2.0,218,7016,2021-06-14
11119,Women 35-44,60 days,Instagram,0.15,2.98,1000,6745,2021-06-18
11120,All Ages,15 days,Instagram,0.13,4.47,868,5075,2021-06-19
11121,Men 25-34,45 days,Google Ads,0.1,2.72,741,4707,2021-06-20
11123,Men 18-24,60 days,Instagram,0.15,8.0,959,6015,2021-06-22
11126,Men 18-24,60 days,Google Ads,0.06,2.79,490,3081,2021-06-25
11471,Men 18-24,30 days,YouTube,0.04,2.0,398,9008,2021-06-05
11472,Men 18-24,60 days,Instagram,0.11,8.0,460,4912,2021-06-06
11476,All Ages,30 days,YouTube,0.05,2.0,100,4577,2021-06-10
11478,All Ages,30 days,YouTube,0.08,3.97,339,10000,2021-06-12
11479,Women 35-44,15 days,YouTube,0.02,3.92,245,6004,2021-06-13
11480,All Ages,30 days,YouTube,0.06,3.58,259,8019,2021-06-14
11485,Men 18-24,45 days,YouTube,0.08,4.46,586,7796,2021-06-19
11488,Women 25-34,15 days,YouTube,0.04,4.99,370,2508,2021-06-22
11489,Women 35-44,15 days,Google Ads,0.05,5.15,313,2023,2021-06-23
11491,Men 18-24,45 days,Instagram,0.05,8.0,164,4252,2021-06-25
11495,Women 35-44,30 days,Google Ads,0.12,4.18,250,3325,2021-06-29
11496,Women 25-34,45 days,Instagram,0.06,3.21,1000,1089,2021-06-30
11834,All Ages,45 days,YouTube,0.01,2.85,278,4663,2021-06-03
11835,Women 25-34,15 days,YouTube,0.01,4.2,124,6698,2021-06-04
11836,All Ages,30 days,Google Ads,0.14,7.75,848,4703,2021-06-05
11839,Men 25-34,15 days,Instagram,0.06,6.7,532,8537,2021-06-08
11840,Men 18-24,15 days,YouTube,0.04,2.0,100,9040,2021-06-09
11841,Men 25-34,30 days,Google Ads,0.1,5.14,851,6194,2021-06-10
11842,Men 18-24,60 days,Google Ads,0.05,6.17,965,9651,2021-06-11
11843,All Ages,45 days,Instagram,0.15,3.17,1000,8429,2021-06-12
11846,Men 18-24,15 days,Instagram,0.09,8.0,244,1259,2021-06-15
11847,Men 25-34,30 days,Instagram,0.13,2.76,1000,4966,2021-06-16
11848,Men 18-24,30 days,Google Ads,0.11,4.96,226,7334,2021-06-17
11853,Women 35-44,45 days,YouTube,0.04,4.72,318,1774,2021-06-22
11854,Women 35-44,15 days,Instagram,0.14,5.52,878,6090,2021-06-23
11856,All Ages,45 days,YouTube,0.02,2.0,308,5774,2021-06-25
11857,Men 25-34,60 days,Instagram,0.15,6.96,454,5659,2021-06-26
11858,All Ages,15 days,YouTube,0.05,4.52,520,6883,2021-06-27
12201,Women 35-44,15 days,YouTube,0.03,2.56,213,3599,2021-06-05
12202,Women 25-34,30 days,Instagram,0.15,2.8,499,4252,2021-06-06
12203,Women 35-44,15 days,Instagram,0.11,4.38,450,6412,2021-06-07
12209,Men 25-34,30 days,Google Ads,0.01,2.44,765,4680,2021-06-13
12210,Women 35-44,30 days,Instagram,0.11,4.16,762,6402,2021-06-14
12213,Women 25-34,60 days,Instagram,0.08,8.0,377,5992,2021-06-17
12214,Men 25-34,15 days,Instagram,0.03,2.95,949,7893,2021-06-18
12215,Women 25-34,45 days,Instagram,0.09,6.16,430,2168,2021-06-19
12220,Women 35-44,30 days,YouTube,0.01,2.0,359,6513,2021-06-24
12223,Men 25-34,60 days,YouTube,0.07,4.09,389,4448,2021-06-27
12224,Women 25-34,15 days,YouTube,0.01,4.2,609,5160,2021-06-28
12225,Women 35-44,60 days,Instagram,0.06,2.77,1000,5722,2021-06-29
12562,Women 35-44,45 days,YouTube,0.02,4.54,333,10000,2021-06-01
12566,All Ages,45 days,YouTube,0.08,3.58,244,9639,2021-06-05
12567,Women 25-34,60 days,Google Ads,0.12,2.53,218,4706,2021-06-06
12569,Men 25-34,30 days,YouTube,0.01,4.44,647,2042,2021-06-08
12570,Men 25-34,30 days,YouTube,0.07,2.21,100,5142,2021-06-09
12571,Men 25-34,60 days,Instagram,0.15,7.32,436,8182,2021-06-10
12572,All Ages,30 days,Instagram,0.05,4.34,203,5125,2021-06-11
12573,Men 18-24,15 days,Instagram,0.15,8.0,400,2793,2021-06-12
12574,Men 18-24,30 days,Google Ads,0.1,5.36,148,1571,2021-06-13
12575,Women 25-34,15 days,YouTube,0.03,4.56,226,8262,2021-06-14
12576,Men 18-24,45 days,Google Ads,0.07,6.92,891,1326,2021-06-15
12579,Men 25-34,45 days,Google Ads,0.08,4.72,252,2709,2021-06-18
12581,Men 18-24,15 days,YouTube,0.08,4.36,604,2889,2021-06-20
12582,All Ages,30 days,Google Ads,0.12,5.71,534,3892,2021-06-21
12584,Women 25-34,45 days,Instagram,0.06,5.82,832,2373,2021-06-23
12585,Men 18-24,60 days,Google Ads,0.14,5.38,460,9839,2021-06-24
12587,Men 18-24,60 days,YouTube,0.08,4.52,103,4099,2021-06-26
12588,Men 18-24,45 days,YouTube,0.03,4.31,645,5634,2021-06-27
12590,Men 18-24,60 days,Google Ads,0.15,3.03,919,7199,2021-06-29
12591,Women 35-44,15 days,YouTube,0.07,4.93,141,2333,2021-06-30
12927,Men 25-34,15 days,Instagram,0.15,5.1,1000,5333,2021-06-01
12930,Men 25-34,15 days,Instagram,0.09,5.29,805,5478,2021-06-04
12931,Men 18-24,30 days,YouTube,0.06,4.76,309,8836,2021-06-05
12932,Women 25-34,45 days,YouTube,0.07,2.0,170,4528,2021-06-06
12933,Men 25-34,45 days,Google Ads,0.1,3.87,933,2084,2021-06-07
12939,Men 18-24,15 days,YouTube,0.08,2.47,201,2884,2021-06-13
12942,Women 25-34,60 days,Google Ads,0.13,3.55,553,9454,2021-06-16
12943,All Ages,60 days,Google Ads,0.09,2.92,423,9990,2021-06-17
12947,Women 35-44,15 days,Google Ads,0.12,4.35,320,8455,2021-06-21
12949,Women 25-34,60 days,Google Ads,0.02,2.69,951,1944,2021-06-23
12950,Men 25-34,60 days,YouTube,0.02,2.32,543,3974,2021-06-24
12954,Women 35-44,45 days,Instagram,0.13,6.1,1000,5360,2021-06-28
13292,Women 25-34,30 days,Instagram,0.11,7.57,203,6058,2021-06-01
13293,Men 25-34,60 days,Instagram,0.15,3.13,907,4340,2021-06-02
13294,Women 35-44,30 days,Instagram,0.15,4.25,1000,6809,2021-06-03
13297,Men 25-34,45 days,YouTube,0.03,3.4,451,5712,2021-06-06
13299,Women 35-44,15 days,Google Ads,0.09,6.55,619,4999,2021-06-08
13303,Women 25-34,60 days,Instagram,0.15,7.85,1000,1176,2021-06-12
13307,All Ages,45 days,YouTube,0.02,5.04,133,4799,2021-06-16
13308,Men 25-34,15 days,Instagram,0.15,7.06,780,6354,2021-06-17
13311,Men 18-24,45 days,YouTube,0.07,2.27,278,8392,2021-06-20
13314,Women 35-44,15 days,Instagram,0.13,8.0,711,2126,2021-06-23
13317,Men 25-34,30 days,Google Ads,0.14,7.78,466,3035,2021-06-26
13320,Men 18-24,60 days,Instagram,0.15,3.56,530,3330,2021-06-29
13321,Women 25-34,60 days,YouTube,0.06,4.06,411,9252,2021-06-30
13657,Women 25-34,45 days,Instagram,0.06,6.54,419,8694,2021-06-01
13659,Women 25-34,60 days,YouTube,0.07,2.01,385,9302,2021-06-03
13661,All Ages,60 days,YouTube,0.03,2.38,634,4260,2021-06-05
13663,Women 35-44,30 days,Google Ads,0.09,6.52,129,1896,2021-06-07
13665,Men 25-34,15 days,Instagram,0.05,4.29,1000,2138,2021-06-09
13669,All Ages,30 days,Instagram,0.05,8.0,975,1003,2021-06-13
13671,Men 18-24,30 days,YouTube,0.04,2.49,265,6014,2021-06-15
13672,Men 25-34,60 days,Instagram,0.05,6.5,944,2658,2021-06-16
13675,All Ages,30 days,Google Ads,0.13,5.64,909,7775,2021-06-19
13676,Women 25-34,45 days,YouTube,0.04,3.9,100,6420,2021-06-20
13677,Women 35-44,60 days,Google Ads,0.05,2.46,471,8933,2021-06-21
13679,All Ages,60 days,Instagram,0.11,4.67,1000,9206,2021-06-23
13681,All Ages,60 days,Google Ads,0.03,7.72,755,5955,2021-06-25
13683,Men 18-24,60 days,Google Ads,0.06,5.55,359,2917,2021-06-27
13684,Women 25-34,60 days,Google Ads,0.13,5.95,756,7772,2021-06-28
13685,Women 25-34,60 days,YouTube,0.04,4.09,625,7207,2021-06-29
13686,All Ages,60 days,YouTube,0.04,2.96,143,10000,2021-06-30
14022,Women 25-34,45 days,YouTube,0.08,2.0,100,1869,2021-06-01
14023,Women 25-34,30 days,Instagram,0.15,8.0,833,2605,2021-06-02
14025,Men 25-34,60 days,Google Ads,0.14,4.0,926,7453,2021-06-04
14031,Women 35-44,60 days,Google Ads,0.13,2.92,361,5689,2021-06-10
14032,Women 35-44,15 days,Google Ads,0.14,6.23,831,8829,2021-06-11
14033,All Ages,45 days,Instagram,0.08,7.41,1000,6094,2021-06-12
14034,All Ages,45 days,YouTube,0.08,2.78,508,2506,2021-06-13
14035,Women 35-44,45 days,YouTube,0.02,5.0,446,10000,2021-06-14
14036,Women 35-44,60 days,Instagram,0.15,3.58,1000,1102,2021-06-15
14038,Women 25-34,30 days,Google Ads,0.02,4.17,148,6305,2021-06-17
14040,Women 35-44,30 days,Google Ads,0.15,6.39,341,3898,2021-06-19
14042,Men 25-34,30 days,Instagram,0.09,5.62,497,3261,2021-06-21
14044,Men 25-34,45 days,YouTube,0.01,2.81,599,8373,2021-06-23
14045,Men 18-24,45 days,YouTube,0.03,4.74,100,5200,2021-06-24
14048,Men 18-24,30 days,YouTube,0.02,2.0,101,5546,2021-06-27
14049,Women 25-34,30 days,Instagram,0.15,5.24,1000,4017,2021-06-28
14050,Men 25-34,60 days,Instagram,0.03,6.55,1000,1967,2021-06-29
14051,All Ages,30 days,Instagram,0.15,6.94,682,3313,2021-06-30
14388,Men 18-24,45 days,Google Ads,0.11,5.19,665,1743,2021-06-02
14389,Women 25-34,45 days,YouTube,0.07,3.99,391,2533,2021-06-03
14390,Women 25-34,60 days,Instagram,0.15,8.0,1000,9236,2021-06-04
14391,Men 25-34,15 days,Instagram,0.11,2.87,1000,3522,2021-06-05
14392,Women 35-44,15 days,Google Ads,0.1,3.94,731,6322,2021-06-06
14394,Men 25-34,45 days,YouTube,0.07,2.0,427,10000,2021-06-08
14397,Men 25-34,45 days,YouTube,0.02,4.41,191,4344,2021-06-11
14399,Men 25-34,60 days,Google Ads,0.08,3.06,707,5669,2021-06-13
14400,Men 25-34,45 days,YouTube,0.07,2.46,457,10000,2021-06-14
14404,Women 25-34,45 days,Google Ads,0.08,2.42,319,2841,2021-06-18
14406,All Ages,15 days,YouTube,0.06,3.6,260,8631,2021-06-20
14408,Women 35-44,15 days,Google Ads,0.03,4.86,430,4040,2021-06-22
14412,Men 18-24,60 days,YouTube,0.05,2.73,100,8668,2021-06-26
14413,Men 18-24,45 days,Google Ads,0.07,4.34,282,6921,2021-06-27
14414,Men 25-34,30 days,Google Ads,0.12,3.85,589,5354,2021-06-28
14415,Women 25-34,45 days,YouTube,0.05,4.27,391,9538,2021-06-29
14416,Men 25-34,30 days,YouTube,0.05,4.76,351,5941,2021-06-30
14753,Women 35-44,45 days,Google Ads,0.03,6.45,705,6966,2021-06-02
14757,Men 18-24,15 days,YouTube,0.02,2.0,148,10000,2021-06-06
14758,All Ages,60 days,Google Ads,0.07,5.73,833,1008,2021-06-07
14759,Women 35-44,60 days,Instagram,0.08,8.0,430,6350,2021-06-08
14761,Women 25-34,45 days,Google Ads,0.14,7.55,166,2673,2021-06-10
14763,Men 25-34,15 days,YouTube,0.02,2.0,352,8451,2021-06-12
14765,Women 35-44,45 days,Instagram,0.14,8.0,837,8628,2021-06-14
14767,All Ages,30 days,YouTube,0.06,2.34,383,10000,2021-06-16
14768,Men 18-24,15 days,YouTube,0.03,4.01,478,10000,2021-06-17
14771,Men 18-24,45 days,Google Ads,0.02,5.59,826,5178,2021-06-20
14772,Men 25-34,15 days,Google Ads,0.13,4.13,990,9954,2021-06-21
14773,Men 18-24,60 days,Google Ads,0.06,4.62,780,5998,2021-06-22
14775,Women 35-44,30 days,Instagram,0.15,8.0,168,2785,2021-06-24
14780,All Ages,45 days,Instagram,0.03,8.0,963,8978,2021-06-29
14781,Women 25-34,15 days,YouTube,0.05,3.11,233,6560,2021-06-30
15118,Men 25-34,15 days,YouTube,0.05,3.32,421,10000,2021-06-02
15121,Women 35-44,30 days,YouTube,0.06,2.0,140,8843,2021-06-05
15122,All Ages,45 days,Google Ads,0.06,4.54,423,4461,2021-06-06
15124,Men 18-24,15 days,YouTube,0.04,3.14,516,7178,2021-06-08
15125,Men 25-34,15 days,Google Ads,0.01,4.3,945,4576,2021-06-09
15129,Women 35-44,15 days,YouTube,0.03,4.28,433,10000,2021-06-13
15130,Women 25-34,30 days,Google Ads,0.1,6.91,732,8631,2021-06-14
15131,Men 25-34,15 days,YouTube,0.04,2.85,211,6639,2021-06-15
15132,Women 25-34,60 days,Instagram,0.09,7.12,567,6940,2021-06-16
15137,Men 18-24,45 days,Instagram,0.03,4.5,1000,3562,2021-06-21
15138,All Ages,60 days,Google Ads,0.07,6.31,188,1468,2021-06-22
15139,Men 25-34,30 days,Google Ads,0.06,4.86,682,2123,2021-06-23
15140,Men 25-34,45 days,Google Ads,0.04,6.0,263,6251,2021-06-24
15143,Women 25-34,15 days,YouTube,0.07,4.98,200,9767,2021-06-27
15145,All Ages,30 days,YouTube,0.05,3.97,440,8940,2021-06-29
15146,Women 35-44,60 days,YouTube,0.02,2.0,523,4958,2021-06-30
15483,Women 35-44,15 days,Instagram,0.15,5.86,257,1235,2021-06-02
15486,Women 35-44,30 days,YouTube,0.01,2.97,311,7312,2021-06-05
15487,Women 25-34,45 days,Google Ads,0.09,5.16,513,4946,2021-06-06
15489,All Ages,15 days,YouTube,0.04,4.23,439,7882,2021-06-08
15490,Women 25-34,45 days,Instagram,0.14,8.0,971,5830,2021-06-09
15492,Women 35-44,30 days,Instagram,0.15,7.79,606,1808,2021-06-11
15493,Men 18-24,60 days,YouTube,0.02,4.68,280,7174,2021-06-12
15499,Women 25-34,15 days,Instagram,0.06,8.0,218,7557,2021-06-18
15501,Men 18-24,30 days,Google Ads,0.03,7.39,506,1966,2021-06-20
15502,Men 25-34,15 days,Instagram,0.02,8.0,776,1972,2021-06-21
15504,All Ages,60 days,YouTube,0.05,2.27,234,2451,2021-06-23
15506,Men 25-34,15 days,Google Ads,0.04,5.71,882,6557,2021-06-25
15507,All Ages,15 days,Instagram,0.05,5.16,705,7654,2021-06-26
15510,Men 25-34,45 days,Google Ads,0.02,4.61,187,9512,2021-06-29
15511,Women 35-44,15 days,Google Ads,0.06,4.5,986,8585,2021-06-30
15849,Men 18-24,45 days,YouTube,0.04,2.72,442,8556,2021-06-03
15851,Women 35-44,30 days,Instagram,0.15,8.0,523,4538,2021-06-05
15852,Men 18-24,15 days,Instagram,0.03,2.82,668,7258,2021-06-06
15855,Women 25-34,30 days,Instagram,0.08,3.76,1000,7815,2021-06-09
15857,All Ages,45 days,YouTube,0.03,4.87,440,8342,2021-06-11
15859,Women 25-34,30 days,Google Ads,0.05,3.14,295,3302,2021-06-13
15864,Women 25-34,60 days,Google Ads,0.06,4.98,816,9254,2021-06-18
15866,Women 35-44,60 days,Instagram,0.11,3.86,989,3846,2021-06-20
15869,Men 25-34,15 days,Google Ads,0.04,6.91,438,3438,2021-06-23
15872,All Ages,15 days,Instagram,0.11,5.08,337,5597,2021-06-26
15873,All Ages,30 days,YouTube,0.05,4.59,557,1582,2021-06-27
15875,Men 18-24,45 days,Google Ads,0.09,4.73,449,2345,2021-06-29
16212,Women 25-34,45 days,Google Ads,0.03,2.15,383,7000,2021-06-01
16213,All Ages,45 days,Google Ads,0.15,3.87,255,6856,2021-06-02
16214,Women 25-34,15 days,Instagram,0.03,4.85,913,5070,2021-06-03
16215,Women 35-44,45 days,Google Ads,0.04,5.74,550,9455,2021-06-04
16216,Men 18-24,30 days,YouTube,0.02,2.52,100,7938,2021-06-05
16219,Women 25-34,15 days,Google Ads,0.07,4.9,830,4323,2021-06-08
16220,All Ages,45 days,Google Ads,0.14,2.85,679,9414,2021-06-09
16223,Women 25-34,60 days,Instagram,0.15,5.43,571,3624,2021-06-12
16224,Men 25-34,45 days,Instagram,0.13,3.58,892,4222,2021-06-13
16229,Women 35-44,30 days,Google Ads,0.13,6.1,811,4890,2021-06-18
16231,Men 18-24,45 days,YouTube,0.07,2.0,142,6598,2021-06-20
16232,Men 18-24,30 days,Instagram,0.15,8.0,1000,5997,2021-06-21
16235,All Ages,45 days,YouTube,0.07,2.0,100,8440,2021-06-24
16236,Women 25-34,30 days,YouTube,0.01,4.44,266,9450,2021-06-25
16238,Women 25-34,15 days,Instagram,0.03,5.2,541,7975,2021-06-27
16240,Men 18-24,15 days,Google Ads,0.04,5.88,274,4310,2021-06-29
16578,Women 25-34,45 days,Instagram,0.15,6.03,179,6147,2021-06-02
16580,Women 25-34,45 days,YouTube,0.03,3.87,402,1428,2021-06-04
16581,Men 25-34,60 days,Google Ads,0.13,5.34,407,7840,2021-06-05
16583,All Ages,60 days,YouTube,0.04,3.54,413,6824,2021-06-07
16584,Men 18-24,15 days,Google Ads,0.03,2.54,663,6652,2021-06-08
16591,Women 35-44,30 days,YouTube,0.01,2.57,298,9669,2021-06-15
16594,Women 35-44,45 days,Instagram,0.15,7.03,866,6038,2021-06-18
16602,All Ages,60 days,Instagram,0.03,8.0,280,4252,2021-06-26
16603,Men 18-24,15 days,Google Ads,0.1,5.38,364,6600,2021-06-27
16942,Women 25-34,15 days,Instagram,0.06,4.0,885,7824,2021-06-01
16945,Women 35-44,60 days,Google Ads,0.1,4.94,363,3494,2021-06-04
16947,Women 25-34,45 days,Instagram,0.15,3.73,217,5229,2021-06-06
16948,Women 25-34,15 days,YouTube,0.03,3.42,163,3355,2021-06-07
16949,Women 25-34,30 days,Instagram,0.13,4.64,954,8611,2021-06-08
16952,Men 18-24,30 days,YouTube,0.04,4.99,278,5842,2021-06-11
16955,Women 35-44,45 days,Instagram,0.14,7.71,1000,6882,2021-06-14
16958,Men 25-34,30 days,Google Ads,0.07,4.01,252,8622,2021-06-17
16961,Men 25-34,60 days,Google Ads,0.02,4.01,269,8038,2021-06-20
16962,Men 18-24,60 days,Instagram,0.03,6.03,965,5102,2021-06-21
16963,Women 25-34,30 days,Google Ads,0.1,5.3,656,3909,2021-06-22
16965,Women 25-34,45 days,Google Ads,0.1,3.72,642,4860,2021-06-24
16970,Women 25-34,45 days,Instagram,0.05,8.0,568,9336,2021-06-29
17308,Women 35-44,30 days,YouTube,0.08,4.35,103,5503,2021-06-02
17309,Men 18-24,30 days,YouTube,0.06,3.01,569,5623,2021-06-03
17310,Women 35-44,45 days,Google Ads,0.13,2.09,956,2519,2021-06-04
17313,Women 25-34,60 days,Instagram,0.15,8.0,612,1075,2021-06-07
17314,Men 25-34,30 days,YouTube,0.02,3.6,100,9216,2021-06-08
17317,Women 25-34,15 days,YouTube,0.04,3.54,250,4036,2021-06-11
17318,Men 25-34,60 days,Google Ads,0.06,3.4,831,8191,2021-06-12
17319,All Ages,60 days,Google Ads,0.03,2.21,296,5162,2021-06-13
17320,Women 35-44,15 days,Instagram,0.14,6.21,789,8844,2021-06-14
17321,Men 18-24,60 days,Instagram,0.15,3.93,211,6643,2021-06-15
17325,All Ages,30 days,Google Ads,0.02,3.13,950,5900,2021-06-19
17330,Women 35-44,30 days,YouTube,0.01,2.0,436,10000,2021-06-24
17332,Men 18-24,15 days,Google Ads,0.06,3.95,212,5795,2021-06-26
